SAMPLE	SESSION	VEG	DAY	MONTH	YEAR	WEB	NIGHT	TRAP	CAPT	TAG	SPP	AGE	SEX	REPROD	WT	NOTES	Stapp comments
6	May-97	SHRUB	6	5	1997	13NW	2	5	R		PEMA	A	F	R			
6	May-97	SHRUB	6	5	1997	13NW	2	10	R		PEMA	A	F	N			
6	May-97	SHRUB	7	5	1997	13NE	3	50	N		DIOR	A	F	R	56		
6	May-97	SHRUB	7	5	1997	13NE	3	49	N		DIOR	A	M	N	75		
6	May-97	SHRUB	7	5	1997	13NE	3	48	R		DIOR	A	M	R			
6	May-97	SHRUB	7	5	1997	13NE	3	32	N	1805	ONLE	J	F	N	16		
6	May-97	SHRUB	7	5	1997	13NE	3	45	R	1801	ONLE	J	F	N			
6	May-97	SHRUB	7	5	1997	13NE	3	40	R	1803	ONLE	J	F	N			
6	May-97	SHRUB	7	5	1997	13NE	3	38	R		ONLE	A	M	N			
6	May-97	SHRUB	7	5	1997	13NE	3	47	N		PEMA	A	F	R	26		
6	May-97	SHRUB	7	5	1997	13NE	3	43	N		PEMA	J	F	N	14		
6	May-97	SHRUB	7	5	1997	13NE	3	3	R		PEMA	A	F	N			
6	May-97	SHRUB	7	5	1997	13NE	3	4	R		PEMA	J	F	N			
6	May-97	SHRUB	7	5	1997	13NE	3	9	R		PEMA	A	M	N			
6	May-97	SHRUB	7	5	1997	13NE	3	80	R		PEMA	A	F	N			
6	May-97	SHRUB	7	5	1997	13NE	3	39	R	1901	PEMA	A	M	R			
6	May-97	SHRUB	7	5	1997	13NE	3	66	R		PEMA	J	M	N			
6	May-97	SHRUB	7	5	1997	13NW	3	109	N		DIOR	A	F	R	63		
6	May-97	SHRUB	7	5	1997	13NW	3	79	R		DIOR	A	M	R			
6	May-97	SHRUB	7	5	1997	13NW	3	90	R		DIOR	A	M	R			
6	May-97	SHRUB	7	5	1997	13NW	3	89	R		DIOR	A	F	R		PREGNANT	
6	May-97	SHRUB	7	5	1997	13NW	3	20	R		DIOR	A	M	R			
6	May-97	SHRUB	7	5	1997	13NW	3	40	R		DIOR	A	M	R			
6	May-97	SHRUB	7	5	1997	13NW	3	37	N	1804	ONLE	A	M	R	42		
6	May-97	SHRUB	7	5	1997	13NW	3	9	N		PEMA	A	M	N	22		
6	May-97	SHRUB	7	5	1997	13NW	3	18	N		PEMA	A	M	N	24		
6	May-97	SHRUB	7	5	1997	13NW	3	36	N		PEMA	A	M	N	18		
6	May-97	SHRUB	7	5	1997	13NW	3	116	N		PEMA	A	F	R	22		
6	May-97	SHRUB	7	5	1997	13NW	3	10	R		PEMA	A	F	N			
6	May-97	SHRUB	7	5	1997	13NW	3	24	R		PEMA	A	F	N			
6	May-97	SHRUB	7	5	1997	13NW	3	115	R		PEMA	A	M	N			
6	May-97	SHRUB	7	5	1997	13NW	3	117	R		PEMA	A	F	R			
6	May-97	SHRUB	7	5	1997	13NW	3	119	R		PEMA	A	M	R			
6	May-97	SHRUB	7	5	1997	13NW	3	26	N		REME	A	M	N	12		
6	May-97	GRASS	7	5	1997	25NE	3	19	N	1806	ONLE	A	F	R	40		
6	May-97	SHRUB	8	5	1997	13NE	4	49	N		DIOR	A	F	N	56		
6	May-97	SHRUB	8	5	1997	13NE	4	47	R		DIOR	A	F	R			
6	May-97	SHRUB	8	5	1997	13NE	4	33	N	1809	ONLE	A	M	R	38		
6	May-97	SHRUB	8	5	1997	13NE	4	44	N	1808	ONLE	A	F	R	46		
6	May-97	SHRUB	8	5	1997	13NE	4	14	N	1807	ONLE	A	M	N	39		
6	May-97	SHRUB	8	5	1997	13NE	4	10	N		PEMA	S	F	N	15		
6	May-97	SHRUB	8	5	1997	13NE	4	4	N		PEMA	A	M	N	17		
6	May-97	SHRUB	8	5	1997	13NE	4	46	N		PEMA	A	M	N	24		
6	May-97	SHRUB	8	5	1997	13NE	4	8	R		PEMA	A	F	N			
6	May-97	SHRUB	8	5	1997	13NE	4	5	R	1901	PEMA	A	M	N			
6	May-97	SHRUB	8	5	1997	13NE	4	111	R		PEMA	J	M	N			
6	May-97	SHRUB	8	5	1997	13NE	4	48	R		PEMA	A	F	N			
6	May-97	SHRUB	8	5	1997	13NE	4	103	N		REME	A	F	N	9		
6	May-97	SHRUB	8	5	1997	13NE	4	124	R		REME	A	M	N			
6	May-97	SHRUB	8	5	1997	13NW	4	9	N		DIOR	A	M	R	70		
6	May-97	SHRUB	8	5	1997	13NW	4	87	R		DIOR	A	M	R			
6	May-97	SHRUB	8	5	1997	13NW	4	120	R	1804	ONLE	A	M	R			
6	May-97	SHRUB	8	5	1997	13NW	4	78	R		ONLE	A	F	R			
6	May-97	SHRUB	8	5	1997	13NW	4	100	N		PEMA	A	M	N	21		
6	May-97	SHRUB	8	5	1997	13NW	4	32	R		PEMA	A	F	N			
6	May-97	SHRUB	8	5	1997	13NW	4	106	R		PEMA	J	F	N			
6	May-97	SHRUB	8	5	1997	13NW	4	10	R		PEMA	A	M	N			
6	May-97	SHRUB	8	5	1997	13NW	4	118	R		PEMA	A	F	N			
6	May-97	SHRUB	8	5	1997	13NW	4	119	R		PEMA	A	M	N			
6	May-97	GRASS	8	5	1997	25NE	4	18	N		PEMA	S	F	N	16		
6	May-97	SHRUB	12	5	1997	24NE	1	19	N		DIOR	A	M	R	74		
6	May-97	SHRUB	12	5	1997	24NE	1	78	N		DIOR	A	F	R	66	VAG PLUG	
6	May-97	SHRUB	12	5	1997	24NE	1	9	N		DIOR	A	M	R	70		
6	May-97	SHRUB	12	5	1997	24NE	1	6	N		DIOR	A	F	N	67		
6	May-97	SHRUB	12	5	1997	24NE	1	109	N		DIOR	A	F	R	69		
6	May-97	SHRUB	12	5	1997	24NE	1	107	N		DIOR	A	M	R	83		
6	May-97	SHRUB	12	5	1997	24NE	1	67	N		PEMA	A	M	N	20		
6	May-97	SHRUB	12	5	1997	24NE	1	60	N		PEMA	A	M	R	12		
6	May-97	SHRUB	12	5	1997	24NE	1	59	N		PEMA	A	M	N	24		
6	May-97	SHRUB	12	5	1997	24NE	1	56	N		PEMA	A	F	N	18		
6	May-97	SHRUB	12	5	1997	24NE	1	10	N		PEMA	A	M	N	20		
6	May-97	SHRUB	12	5	1997	24NE	1	119	N		PEMA	A	F	N	30		
6	May-97	SHRUB	13	5	1997	24NE	2	4	N		DIOR	A	F	R	68		
6	May-97	SHRUB	13	5	1997	24NE	2	9	N		DIOR	A	F	R	72		
6	May-97	SHRUB	13	5	1997	24NE	2	10	N		DIOR	A	M	N	69		
6	May-97	SHRUB	13	5	1997	24NE	2	116	N		DIOR	S	M	N	51		
6	May-97	SHRUB	13	5	1997	24NE	2	36	N	1394	DIOR	A	M	N	63		
6	May-97	SHRUB	13	5	1997	24NE	2	16	R		DIOR	A	M	N			
6	May-97	SHRUB	13	5	1997	24NE	2	109	R		DIOR	A	M	R			
6	May-97	SHRUB	13	5	1997	24NE	2	110	R		DIOR	A	M	N			
6	May-97	SHRUB	13	5	1997	24NE	2	79	R		DIOR	A	F	R		VAG PLUG	
6	May-97	SHRUB	13	5	1997	24NE	2	30	N	1810	ONLE	A	M	R	40		
6	May-97	SHRUB	13	5	1997	24NE	2	105	N		PEMA	A	M	N	20		
6	May-97	SHRUB	13	5	1997	24NE	2	26	N		PEMA	A	F	R	29		
6	May-97	SHRUB	13	5	1997	24NE	2	67	R		PEMA	A	M	N			
6	May-97	SHRUB	13	5	1997	24NE	2	59	R		PEMA	A	M	R			
6	May-97	SHRUB	13	5	1997	24NE	2	58	R		PEMA	A	M	R			
6	May-97	SHRUB	13	5	1997	24NE	2	54	R		PEMA	A	F	R			
6	May-97	SHRUB	13	5	1997	24NE	2	37	R		PEMA	A	M	N			
6	May-97	SHRUB	13	5	1997	24NE	2	92	N		REME	A	F	N	11		
6	May-97	SHRUB	14	5	1997	24NE	3	29	N		DIOR	S	M	N	49		
6	May-97	SHRUB	14	5	1997	24NE	3	96	N		DIOR	S	F	N	55		
6	May-97	SHRUB	14	5	1997	24NE	3	27	R		DIOR	A	M	R			
6	May-97	SHRUB	14	5	1997	24NE	3	9	R		DIOR	A	F	N			
6	May-97	SHRUB	14	5	1997	24NE	3	5	R		DIOR	A	F	N			
6	May-97	SHRUB	14	5	1997	24NE	3	110	R		DIOR	A	F	N			
6	May-97	SHRUB	14	5	1997	24NE	3	106	R		DIOR	A	M	R			
6	May-97	SHRUB	14	5	1997	24NE	3	36	R	1394	DIOR	A	M	R			
6	May-97	SHRUB	14	5	1997	24NE	3	19	R		DIOR	A	F	N			
6	May-97	SHRUB	14	5	1997	24NE	3	78	R		DIOR	A	F	R		VAG PLUG	
6	May-97	SHRUB	14	5	1997	24NE	3	59	N		PEMA	A	F	N	20		
6	May-97	SHRUB	14	5	1997	24NE	3	8	N	1811	PEMA	A	M	R	24		
6	May-97	SHRUB	14	5	1997	24NE	3	58	R		PEMA	A	F	N			
6	May-97	SHRUB	14	5	1997	24NE	3	57	R		PEMA	A	M	R			
6	May-97	SHRUB	14	5	1997	24NE	3	109	R		PEMA	A	M	N			
6	May-97	SHRUB	14	5	1997	24NE	3	67	R		PEMA	A	M	N			
6	May-97	SHRUB	14	5	1997	24NE	3	20	R		PEMA	A	M	N			
6	May-97	GRASS	14	5	1997	27NE	3	47	N		ONLE	.	.	.		DIT-WEASEL	
6	May-97	SHRUB	15	5	1997	24NE	4	120	N		DIOR	A	M	N	74		
6	May-97	SHRUB	15	5	1997	24NE	4	25	R	1394	DIOR	A	M	R			
6	May-97	SHRUB	15	5	1997	24NE	4	79	R		DIOR	A	F	N			
6	May-97	SHRUB	15	5	1997	24NE	4	9	R		DIOR	A	F	R		VAG PLUG	
6	May-97	SHRUB	15	5	1997	24NE	4	6	R		DIOR	A	F	N			
6	May-97	SHRUB	15	5	1997	24NE	4	110	R		DIOR	A	F	R		VAG PLUG	
6	May-97	SHRUB	15	5	1997	24NE	4	16	R		DIOR	A	F	N			
6	May-97	SHRUB	15	5	1997	24NE	4	99	R		DIOR	A	M	N			
6	May-97	SHRUB	15	5	1997	24NE	4	90	R		DIOR	A	F	N			
6	May-97	SHRUB	15	5	1997	24NE	4	107	N		PEMA	A	F	N	26		
6	May-97	SHRUB	15	5	1997	24NE	4	20	N	1812	PEMA	A	F	N	27		
6	May-97	SHRUB	15	5	1997	24NE	4	26	R		PEMA	A	F	R			
6	May-97	SHRUB	15	5	1997	24NE	4	61	R		PEMA	A	M	N			
6	May-97	SHRUB	15	5	1997	24NE	4	10	R	1811	PEMA	A	M	N			
6	May-97	SHRUB	15	5	1997	24NE	4	3	R		PEMA	A	M	N			
6	May-97	SHRUB	15	5	1997	24NE	4	106	R		PEMA	A	M	N			
6	May-97	SHRUB	15	5	1997	24NE	4	59	R		PEMA	A	M	N			
6	May-97	SHRUB	15	5	1997	24NE	4	58	R		PEMA	A	F	N			
6	May-97	SHRUB	15	5	1997	24NE	4	57	R		REME	A	F	N			
7	Sep-97	SHRUB	25	8	1997	13NE	1	33	N	1847	ONLE	A	M	R	32		
7	Sep-97	SHRUB	25	8	1997	13NW	1	90	N	1846	DIOR	A	F	N	70		
7	Sep-97	SHRUB	25	8	1997	13NW	1	81	N	1903	ONLE	S	F	N	25.5		
7	Sep-97	SHRUB	25	8	1997	13NW	1	62	N	1902	ONLE	A	F	R	32.5		
7	Sep-97	SHRUB	25	8	1997	13NW	1	107	N		SYAU	.	.	.			
7	Sep-97	SHRUB	26	8	1997	13NE	2	57	N	1906	DIOR	A	M	N	52		
7	Sep-97	SHRUB	26	8	1997	13NE	2	96	N	1975	ONLE	A	M	R	24		
7	Sep-97	SHRUB	26	8	1997	13NE	2	60	N	1850	ONLE	A	F	R	35		
7	Sep-97	SHRUB	26	8	1997	13NW	2	110	N	1904	DIOR	A	F	R	68		
7	Sep-97	SHRUB	26	8	1997	13NW	2	90	R	1846	DIOR	A	F	N			
7	Sep-97	SHRUB	26	8	1997	13NW	2	86	N	1905	ONLE	S	M	N			
7	Sep-97	SHRUB	26	8	1997	13NW	2	64	N	1848	ONLE	S	M	N	25		
7	Sep-97	SHRUB	26	8	1997	13NW	2	73	R	1903	ONLE	S	F	N			
7	Sep-97	SHRUB	26	8	1997	13NW	2	52	R	1902	ONLE	A	F	R			
7	Sep-97	SHRUB	27	8	1997	13NE	3	35	N	1853	ONLE	A	M	N	30		
7	Sep-97	SHRUB	27	8	1997	13NE	3	21	N	1907	ONLE	J	M	N	20		
7	Sep-97	SHRUB	27	8	1997	13NE	3	115	N	1964	ONLE	J	F	N	16		
7	Sep-97	SHRUB	27	8	1997	13NE	3	11	R	1847	ONLE	A	M	R			
7	Sep-97	SHRUB	27	8	1997	13NW	3	73	N	1949	ONLE	A	M	R	36		
7	Sep-97	SHRUB	27	8	1997	13NW	3	52	N	1852	ONLE	S	M	N	24		
7	Sep-97	SHRUB	27	8	1997	13NW	3	34	R	1848	ONLE	S	M	N			
7	Sep-97	SHRUB	27	8	1997	13NW	3	22	R	1902	ONLE	.	.	.			
7	Sep-97	SHRUB	27	8	1997	13NW	3	103	R	1905	ONLE	.	.	.			
7	Sep-97	SHRUB	27	8	1997	13NW	3	71	N	1851	REME	A	M	N	10		
7	Sep-97	SHRUB	28	8	1997	13NE	4	33	N	1954	DIOR	A	F	N	64		
7	Sep-97	SHRUB	28	8	1997	13NE	4	47	R	1906	DIOR	A	.	.			
7	Sep-97	SHRUB	28	8	1997	13NE	4	73	R	1907	ONLE	S	F	N			
7	Sep-97	SHRUB	28	8	1997	13NW	4	89	N	1944	DIOR	A	M	N	63		
7	Sep-97	SHRUB	28	8	1997	13NW	4	119	N	1908	DIOR	A	M	N	64		
7	Sep-97	SHRUB	28	8	1997	13NW	4	90	R	1846	DIOR	A	F	.			
7	Sep-97	SHRUB	28	8	1997	13NW	4	98	N	1950	ONLE	S	F	N	22		
7	Sep-97	SHRUB	28	8	1997	13NW	4	78	R	1949	ONLE	A	M	R			
7	Sep-97	SHRUB	28	8	1997	13NW	4	115	R	1903	ONLE	A	F	.			
7	Sep-97	SHRUB	28	8	1997	13NW	4	95	N		SYAU	.	.	.			
7	Sep-97	SHRUB	28	8	1997	13NW	4	17	N		SYAU	.	.	.			
7	Sep-97	SHRUB	2	9	1997	24NE	1	100	N	1910	DIOR	A	M	R	78		
7	Sep-97	SHRUB	2	9	1997	24NE	1	106	N	1856	DIOR	A	F	N	68		
7	Sep-97	GRASS	2	9	1997	27NE	1	10	N	1909	ONLE	A	M	N	30		
7	Sep-97	GRASS	2	9	1997	27NE	1	16	N	1855	ONLE	S	M	N	22		
7	Sep-97	SHRUB	3	9	1997	24NE	2	57	N	1860	DIOR	A	M	R	70		
7	Sep-97	SHRUB	3	9	1997	24NE	2	79	N	1931	DIOR	A	F	R	68		
7	Sep-97	SHRUB	3	9	1997	24NE	2	108	R	1856	DIOR	.	.	.			
7	Sep-97	SHRUB	3	9	1997	24NE	2	90	R	1910	DIOR	.	.	.			
7	Sep-97	SHRUB	3	9	1997	24NE	2	55	N	1859	ONLE	A	M	R	30		
7	Sep-97	SHRUB	3	9	1997	24NE	2	84	N	1912	ONLE	A	F	N	28		
7	Sep-97	SHRUB	3	9	1997	24NE	2	67	N	1929	ONLE	A	M	R	31		
7	Sep-97	GRASS	3	9	1997	27NE	2	71	N	1857	ONLE	S	F	N	21		
7	Sep-97	GRASS	3	9	1997	27NE	2	52	N	1858	ONLE	S	M	N	30		
7	Sep-97	GRASS	3	9	1997	27NE	2	117	N	1911	ONLE	J	F	N	20		
7	Sep-97	GRASS	3	9	1997	27NE	2	113	R	1909	ONLE	.	.	.			
7	Sep-97	GRASS	3	9	1997	27NE	2	26	R	1855	ONLE	.	.	.			
7	Sep-97	SHRUB	4	9	1997	24NE	3	97	N	1913	CHHI	A	F	R	37		
7	Sep-97	SHRUB	4	9	1997	24NE	3	112	N	1861	DIOR	A	F	N	67		
7	Sep-97	SHRUB	4	9	1997	24NE	3	80	R	1931	DIOR	.	.	.			
7	Sep-97	SHRUB	4	9	1997	24NE	3	118	R	1856	DIOR	.	.	.			
7	Sep-97	SHRUB	4	9	1997	24NE	3	5	N	1862	ONLE	A	F	R	28		
7	Sep-97	GRASS	4	9	1997	26NW	3	95	N	393	ONLE	J	M	N	24		
7	Sep-97	GRASS	4	9	1997	26NW	3	106	N	394	ONLE	A	F	R	33		
7	Sep-97	GRASS	4	9	1997	26NW	3	35	N	1863	ONLE	J	M	N	22.5		
7	Sep-97	GRASS	4	9	1997	27NE	3	97	N	391	ONLE	A	M	R	32		
7	Sep-97	GRASS	4	9	1997	27NE	3	10	N	392	ONLE	S	F	N	34		
7	Sep-97	GRASS	4	9	1997	27NE	3	113	R	1911	ONLE	J	F	N	20.5		
7	Sep-97	GRASS	4	9	1997	27NE	3	13	R	1909	ONLE	S	M	R	25		
7	Sep-97	SHRUB	5	9	1997	24NE	4	97	R	1913	CHHI	.	.	.			
7	Sep-97	SHRUB	5	9	1997	24NE	4	120	R	1860	DIOR	.	.	.			
7	Sep-97	SHRUB	5	9	1997	24NE	4	36	N	1914	ONLE	S	F	N	24		
7	Sep-97	SHRUB	5	9	1997	24NE	4	99	R	1912	ONLE	.	.	.			
7	Sep-97	GRASS	5	9	1997	26NW	4	100	R	394	ONLE	.	.	.			
7	Sep-97	GRASS	5	9	1997	27NE	4	10	R	1855	ONLE	.	.	.			
7	Sep-97	GRASS	5	9	1997	27NE	4	42	R	1858	ONLE	.	.	.			
7	Sep-97	GRASS	5	9	1997	27NE	4	12	R	1909	ONLE	.	.	.			
7	Sep-97	GRASS	5	9	1997	27NE	4	17	R	392	ONLE	.	.	.			
8	May-98	SHRUB	20	4	1998	24NE	1	100	N	1918	DIOR	A	F	N	66		
8	May-98	SHRUB	20	4	1998	24NE	1	85	N	1942	DIOR	A	M	R	79		
8	May-98	SHRUB	20	4	1998	24NE	1	9	N	1973	DIOR	A	M	R	74		
8	May-98	SHRUB	20	4	1998	24NE	1	79	O	1931	DIOR	A	F	R	74		
8	May-98	SHRUB	20	4	1998	24NE	1	56	N	1916	ONLE	A	F	N	40		
8	May-98	SHRUB	20	4	1998	24NE	1	45	N	1972	ONLE	A	F	R	36		
8	May-98	SHRUB	20	4	1998	24NE	1	105	N	1975	ONLE	A	F	R	33		
8	May-98	SHRUB	20	4	1998	24NE	1	38	N	1919	PEMA	A	F	N	23		
8	May-98	SHRUB	20	4	1998	24NE	1	59	N	1970	PEMA	S	F	R	22		
8	May-98	SHRUB	20	4	1998	24NE	1	120	N	1974	PEMA	A	F	N	20		
8	May-98	GRASS	20	4	1998	26NW	1	33	.		SPTR	.	.	.			
8	May-98	GRASS	20	4	1998	26NW	1	66	.		SPTR	.	.	.			
8	May-98	GRASS	20	4	1998	27NE	1	46	N	1857	ONLE	A	F	R	39		
8	May-98	GRASS	20	4	1998	27NE	1	52	N	1858	ONLE	A	M	R	34		
8	May-98	GRASS	20	4	1998	27NE	1	10	.		SPTR	.	.	.			
8	May-98	GRASS	20	4	1998	27NE	1	57	.		SPTR	.	.	.			
8	May-98	GRASS	20	4	1998	27NE	1	96	.		SPTR	.	.	.			
8	May-98	GRASS	20	4	1998	27NE	1	120	.		SPTR	.	.	.			
8	May-98	SHRUB	21	4	1998	24NE	2	35	N	4	DIOR	A	M	N	73		
8	May-98	SHRUB	21	4	1998	24NE	2	90	N	7	DIOR	A	M	R	73		
8	May-98	SHRUB	21	4	1998	24NE	2	85	N	1977	DIOR	A	F	R	64		
8	May-98	SHRUB	21	4	1998	24NE	2	110	N	1990	DIOR	A	F	R	66		
8	May-98	SHRUB	21	4	1998	24NE	2	79	R	1931	DIOR	A	F	R	72		
8	May-98	SHRUB	21	4	1998	24NE	2	84	R	1942	DIOR	A	M	R	81		
8	May-98	SHRUB	21	4	1998	24NE	2	56	N	3	ONLE	A	F	R			
8	May-98	SHRUB	21	4	1998	24NE	2	37	N	5	ONLE	A	M	R	38		
8	May-98	SHRUB	21	4	1998	24NE	2	8	O	1862	ONLE	A	F	R	37		
8	May-98	SHRUB	21	4	1998	24NE	2	92	R	1975	ONLE	A	M	R	32		
8	May-98	SHRUB	21	4	1998	24NE	2	100	N	6	PEMA	A	F	R	30		
8	May-98	SHRUB	21	4	1998	24NE	2	10	N	1988	PEMA	A	M	R	23		
8	May-98	SHRUB	21	4	1998	24NE	2	2	N	1993	PEMA	A	M	R	18		
8	May-98	SHRUB	21	4	1998	24NE	2	38	R	1919	PEMA	.	.	.			
8	May-98	SHRUB	21	4	1998	24NE	2	60	R	1970	PEMA	A	F	R	19		
8	May-98	GRASS	21	4	1998	26NW	2	40	.		SPTR	.	.	.			
8	May-98	GRASS	21	4	1998	26NW	2	60	.		SPTR	.	.	.			
8	May-98	GRASS	21	4	1998	27NE	2	71	R	1857	ONLE	.	.	.			
8	May-98	GRASS	21	4	1998	27NE	2	38	.		SPTR	.	.	.			
8	May-98	GRASS	21	4	1998	27NE	2	63	.		SPTR	.	.	.			
8	May-98	SHRUB	22	4	1998	24NE	3	110	N	1985	DIOR	S	M	N			
8	May-98	SHRUB	22	4	1998	24NE	3	10	N	1994	DIOR	A	M	R	76		
8	May-98	SHRUB	22	4	1998	24NE	3	26	R	4	DIOR	.	.	.			
8	May-98	SHRUB	22	4	1998	24NE	3	89	R	7	DIOR	.	.	.			
8	May-98	SHRUB	22	4	1998	24NE	3	87	R	1942	DIOR	.	.	.			
8	May-98	SHRUB	22	4	1998	24NE	3	8	R	1973	DIOR	.	.	.			
8	May-98	SHRUB	22	4	1998	24NE	3	73	R	1976	DIOR	.	.	.			
8	May-98	SHRUB	22	4	1998	24NE	3	79	R	1981	DIOR	.	.	.			
8	May-98	SHRUB	22	4	1998	24NE	3	109	R	1990	DIOR	.	.	.			
8	May-98	SHRUB	22	4	1998	24NE	3	86	R	1997	DIOR	.	.	.			
8	May-98	SHRUB	22	4	1998	24NE	3	108	N	1995	ONLE	A	F	R	36		
8	May-98	SHRUB	22	4	1998	24NE	3	59	R	3	ONLE	.	.	.			
8	May-98	SHRUB	22	4	1998	24NE	3	6	R	1862	ONLE	A	M	R	35		
8	May-98	SHRUB	22	4	1998	24NE	3	32	R	1972	ONLE	.	.	.			
8	May-98	SHRUB	22	4	1998	24NE	3	43	N	12	PEMA	A	F	R	20		
8	May-98	SHRUB	22	4	1998	24NE	3	90	R	6	PEMA	.	.	.			
8	May-98	SHRUB	22	4	1998	24NE	3	35	R	1919	PEMA	A	M	N	20		
8	May-98	SHRUB	22	4	1998	24NE	3	58	R	1970	PEMA	.	.	.			
8	May-98	SHRUB	22	4	1998	24NE	3	120	R	1974	PEMA	.	.	.			
8	May-98	SHRUB	22	4	1998	24NE	3	92	R	1993	PEMA	A	M	R	18		
8	May-98	GRASS	22	4	1998	26NW	3	88	.		SPTR	.	.	.			
8	May-98	GRASS	22	4	1998	27NE	3	38	N	1855	ONLE	A	N	R	33		
8	May-98	GRASS	22	4	1998	27NE	3	41	R	1857	ONLE	.	.	.			
8	May-98	GRASS	22	4	1998	27NE	3	3	.		SPTR	.	.	.			
8	May-98	SHRUB	23	4	1998	24NE	4	35	N	39	DIOR	A	F	R	61		
8	May-98	SHRUB	23	4	1998	24NE	4	106	N	42	DIOR	S	F	N	59.5		
8	May-98	SHRUB	23	4	1998	24NE	4	30	N	45	DIOR	S	F	N	46.5		
8	May-98	SHRUB	23	4	1998	24NE	4	100	N	73	DIOR	A	M	R	78		
8	May-98	SHRUB	23	4	1998	24NE	4	118	N	89	DIOR	S	M	R	54		
8	May-98	SHRUB	23	4	1998	24NE	4	48	R	4	DIOR	.	.	.			
8	May-98	SHRUB	23	4	1998	24NE	4	80	R	1931	DIOR	A	F	R			
8	May-98	SHRUB	23	4	1998	24NE	4	86	R	1942	DIOR	A	M	R			
8	May-98	SHRUB	23	4	1998	24NE	4	10	R	1973	DIOR	.	.	.			
8	May-98	SHRUB	23	4	1998	24NE	4	85	R	1977	DIOR	S	F	N			
8	May-98	SHRUB	23	4	1998	24NE	4	110	R	1985	DIOR	.	.	.			
8	May-98	SHRUB	23	4	1998	24NE	4	109	R	1990	DIOR	.	.	.			
8	May-98	SHRUB	23	4	1998	24NE	4	59	R	3	ONLE	A	F	R			
8	May-98	SHRUB	23	4	1998	24NE	4	37	R	5	ONLE	.	.	.			
8	May-98	SHRUB	23	4	1998	24NE	4	8	R	1862	ONLE	.	.	.			
8	May-98	SHRUB	23	4	1998	24NE	4	32	R	1975	ONLE	.	.	.			
8	May-98	SHRUB	23	4	1998	24NE	4	108	N	43	PEMA	A	M	N	20		
8	May-98	SHRUB	23	4	1998	24NE	4	87	R	6	PEMA	A	F	R			
8	May-98	SHRUB	23	4	1998	24NE	4	66	R	970	PEMA	A	F	R			
8	May-98	SHRUB	23	4	1998	24NE	4	44	R	1919	PEMA	.	.	.			
8	May-98	SHRUB	23	4	1998	24NE	4	120	R	1974	PEMA	.	.	.			
8	May-98	GRASS	23	4	1998	26NW	4	37	.		SPTR	.	.	.			
8	May-98	GRASS	23	4	1998	26NW	4	49	.		SPTR	.	.	.			
8	May-98	GRASS	23	4	1998	27NE	4	124	R	1857	ONLE	.	.	.			
8	May-98	GRASS	23	4	1998	27NE	4	23	.		SPTR	.	.	.			
8	May-98	GRASS	23	4	1998	27NE	4	48	.		SPTR	.	.	.			
8	May-98	GRASS	23	4	1998	27NE	4	52	.		SPTR	.	.	.			
8	May-98	GRASS	23	4	1998	27NE	4	60	.		SPTR	.	.	.			
8	May-98	GRASS	23	4	1998	27NE	4	75	.		SPTR	.	.	.			
8	May-98	SHRUB	27	4	1998	13SW	1	97	.		DIOR	.	.	.		ESCAPED	
8	May-98	SHRUB	27	4	1998	13SW	1	10	N	20	DIOR	A	F	R	64		
8	May-98	SHRUB	27	4	1998	13SW	1	11	N	40	DIOR	S	M	N	51		
8	May-98	SHRUB	27	4	1998	13SW	1	13	N	35	DIOR	A	M	R	75		
8	May-98	SHRUB	27	4	1998	13SW	1	17	N	19	DIOR	A	F	N	48		
8	May-98	SHRUB	27	4	1998	13SW	1	36	N	54	DIOR	A	M	R	78		
8	May-98	SHRUB	27	4	1998	13SW	1	40	N	64	DIOR	A	F	R	76		
8	May-98	SHRUB	27	4	1998	13SW	1	54	N	55	DIOR	S	M	R	64		
8	May-98	SHRUB	27	4	1998	13SW	1	63	N	3448	DIOR	A	F	R	61		
8	May-98	SHRUB	27	4	1998	13SW	1	70	N	63	DIOR	A	M	R	70		
8	May-98	SHRUB	27	4	1998	13SW	1	77	N	21	DIOR	S	F	N	36		
8	May-98	SHRUB	27	4	1998	13SW	1	105	N	38	DIOR	A	M	N	70		
8	May-98	SHRUB	27	4	1998	13SW	1	80	N	65	PEMA	A	M	R	26		
8	May-98	GRASS	27	4	1998	25NE	1	74	.		SPTR	.	.	.			
8	May-98	SHRUB	27	4	1998	13NW	1	96	.		.	.	.	.		SPRUNG	
8	May-98	SHRUB	27	4	1998	13NW	1	78	N	18	DIOR	A	M	R	73		
8	May-98	SHRUB	27	4	1998	13NW	1	90	N	66	DIOR	S	M	N	49		
8	May-98	SHRUB	27	4	1998	13NW	1	120	O	1903	ONLE	A	M	R	50		
8	May-98	SHRUB	27	4	1998	13NW	1	55	N	17	PEMA	S	M	N	16		
8	May-98	SHRUB	27	4	1998	13NW	1	112	N	29	PEMA	S	F	N	37		
8	May-98	SHRUB	27	4	1998	13NW	1	26	N	36	PEMA	A	M	N	16		
8	May-98	SHRUB	27	4	1998	13NW	1	115	N	53	PEMA	A	M	R	19		
8	May-98	SHRUB	27	4	1998	13NW	1	98	N	75	PEMA	A	F	R			
8	May-98	SHRUB	28	4	1998	13NW	2	120	N	47	ONLE	A	F	R	42		
8	May-98	SHRUB	28	4	1998	13NW	2	58	O	1902	ONLE	A	F	R			
